ID;DATAFLOW;COUNTRY;Reference area;FINANCING_SCHEME;Financing scheme;TIME_PERIOD;OBS_VALUE
PL_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF2;Voluntary health care payment schemes;2012;5,695
PL_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF2;Voluntary health care payment schemes;2013;5,697
PL_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF2;Voluntary health care payment schemes;2014;6,215
PL_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF2;Voluntary health care payment schemes;2015;7,219
PL_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF2;Voluntary health care payment schemes;2016;7,86
PL_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF2;Voluntary health care payment schemes;2017;7,976
PL_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF2;Voluntary health care payment schemes;2018;8,085
PL_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF2;Voluntary health care payment schemes;2019;8,132
PL_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF2;Voluntary health care payment schemes;2020;8,199
PL_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF2;Voluntary health care payment schemes;2021;7,689
PL_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF2;Voluntary health care payment schemes;2022;7,124
SK_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF2;Voluntary health care payment schemes;2012;4,598
SK_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF2;Voluntary health care payment schemes;2013;2,473
SK_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF2;Voluntary health care payment schemes;2014;1,765
SK_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF2;Voluntary health care payment schemes;2015;1,84
SK_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF2;Voluntary health care payment schemes;2016;1,446
SK_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF2;Voluntary health care payment schemes;2017;1,349
SK_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF2;Voluntary health care payment schemes;2018;0,958
SK_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF2;Voluntary health care payment schemes;2019;1,047
SK_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF2;Voluntary health care payment schemes;2020;0,977
SK_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF2;Voluntary health care payment schemes;2021;0,861
GR_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF2;Voluntary health care payment schemes;2012;3,3
GR_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF2;Voluntary health care payment schemes;2013;3,358
GR_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF2;Voluntary health care payment schemes;2014;3,937
GR_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF2;Voluntary health care payment schemes;2015;3,929
GR_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF2;Voluntary health care payment schemes;2016;4,05
GR_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF2;Voluntary health care payment schemes;2017;4,269
GR_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF2;Voluntary health care payment schemes;2018;4,571
GR_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF2;Voluntary health care payment schemes;2019;4,713
GR_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF2;Voluntary health care payment schemes;2020;4,578
GR_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF2;Voluntary health care payment schemes;2021;4,414
EE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF2;Voluntary health care payment schemes;2012;1,78
EE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF2;Voluntary health care payment schemes;2013;1,731
EE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF2;Voluntary health care payment schemes;2014;1,625
EE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF2;Voluntary health care payment schemes;2015;1,584
EE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF2;Voluntary health care payment schemes;2016;1,615
EE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF2;Voluntary health care payment schemes;2017;1,62
EE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF2;Voluntary health care payment schemes;2018;1,812
EE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF2;Voluntary health care payment schemes;2019;1,63
EE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF2;Voluntary health care payment schemes;2020;1,468
EE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF2;Voluntary health care payment schemes;2021;1,686
EE_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF2;Voluntary health care payment schemes;2022;1,963
FR_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF2;Voluntary health care payment schemes;2012;13,792
FR_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF2;Voluntary health care payment schemes;2013;13,823
FR_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF2;Voluntary health care payment schemes;2014;13,664
FR_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF2;Voluntary health care payment schemes;2015;13,679
FR_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF2;Voluntary health care payment schemes;2016;7,395
FR_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF2;Voluntary health care payment schemes;2017;7,215
FR_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF2;Voluntary health care payment schemes;2018;7,147
FR_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF2;Voluntary health care payment schemes;2019;6,99
FR_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF2;Voluntary health care payment schemes;2020;6,363
FR_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF2;Voluntary health care payment schemes;2021;6,269
IS_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF2;Voluntary health care payment schemes;2012;1,512
IS_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF2;Voluntary health care payment schemes;2013;1,511
IS_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF2;Voluntary health care payment schemes;2014;1,526
IS_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF2;Voluntary health care payment schemes;2015;1,549
IS_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF2;Voluntary health care payment schemes;2016;1,623
IS_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF2;Voluntary health care payment schemes;2017;1,688
IS_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF2;Voluntary health care payment schemes;2018;1,682
IS_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF2;Voluntary health care payment schemes;2019;1,658
IS_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF2;Voluntary health care payment schemes;2020;1,698
IS_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF2;Voluntary health care payment schemes;2021;1,685
IS_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF2;Voluntary health care payment schemes;2022;1,798
ES_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF2;Voluntary health care payment schemes;2012;6,085
ES_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF2;Voluntary health care payment schemes;2013;6,219
ES_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF2;Voluntary health care payment schemes;2014;6,601
ES_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF2;Voluntary health care payment schemes;2015;6,387
ES_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF2;Voluntary health care payment schemes;2016;6,487
ES_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF2;Voluntary health care payment schemes;2017;7,246
ES_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF2;Voluntary health care payment schemes;2018;7,531
ES_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF2;Voluntary health care payment schemes;2019;7,62
ES_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF2;Voluntary health care payment schemes;2020;7,127
ES_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF2;Voluntary health care payment schemes;2021;7,399
SE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF2;Voluntary health care payment schemes;2012;0,974
SE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF2;Voluntary health care payment schemes;2013;1,049
SE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF2;Voluntary health care payment schemes;2014;1,053
SE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF2;Voluntary health care payment schemes;2015;1,136
SE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF2;Voluntary health care payment schemes;2016;1,246
SE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF2;Voluntary health care payment schemes;2017;1,207
SE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF2;Voluntary health care payment schemes;2018;1,257
SE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF2;Voluntary health care payment schemes;2019;1,163
SE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF2;Voluntary health care payment schemes;2020;0,989
SE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF2;Voluntary health care payment schemes;2021;0,993
SE_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF2;Voluntary health care payment schemes;2022;1,044
RO_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF2;Voluntary health care payment schemes;2012;0,649
RO_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF2;Voluntary health care payment schemes;2013;0,485
RO_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF2;Voluntary health care payment schemes;2014;0,69
RO_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF2;Voluntary health care payment schemes;2015;0,696
RO_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF2;Voluntary health care payment schemes;2016;0,917
RO_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF2;Voluntary health care payment schemes;2017;0,86
RO_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF2;Voluntary health care payment schemes;2018;0,811
RO_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF2;Voluntary health care payment schemes;2019;0,677
RO_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF2;Voluntary health care payment schemes;2020;0,703
RO_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF2;Voluntary health care payment schemes;2021;0,724
IE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF2;Voluntary health care payment schemes;2012;14,398
IE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF2;Voluntary health care payment schemes;2013;15,168
IE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF2;Voluntary health care payment schemes;2014;14,732
IE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF2;Voluntary health care payment schemes;2015;14,739
IE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF2;Voluntary health care payment schemes;2016;14,44
IE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF2;Voluntary health care payment schemes;2017;14,42
IE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF2;Voluntary health care payment schemes;2018;13,836
IE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF2;Voluntary health care payment schemes;2019;13,619
IE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF2;Voluntary health care payment schemes;2020;11,035
IE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF2;Voluntary health care payment schemes;2021;11,915
IE_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF2;Voluntary health care payment schemes;2022;11,959
HU_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF2;Voluntary health care payment schemes;2012;5,095
HU_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF2;Voluntary health care payment schemes;2013;4,991
HU_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF2;Voluntary health care payment schemes;2014;4,563
HU_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF2;Voluntary health care payment schemes;2015;4,345
HU_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF2;Voluntary health care payment schemes;2016;4,232
HU_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF2;Voluntary health care payment schemes;2017;3,848
HU_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF2;Voluntary health care payment schemes;2018;3,66
HU_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF2;Voluntary health care payment schemes;2019;3,542
HU_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF2;Voluntary health care payment schemes;2020;3,06
HU_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF2;Voluntary health care payment schemes;2021;2,907
DK_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF2;Voluntary health care payment schemes;2012;2,123
DK_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF2;Voluntary health care payment schemes;2013;2,195
DK_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF2;Voluntary health care payment schemes;2014;2,221
DK_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF2;Voluntary health care payment schemes;2015;2,29
DK_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF2;Voluntary health care payment schemes;2016;2,3
DK_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF2;Voluntary health care payment schemes;2017;2,35
DK_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF2;Voluntary health care payment schemes;2018;2,426
DK_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF2;Voluntary health care payment schemes;2019;2,496
DK_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF2;Voluntary health care payment schemes;2020;2,312
DK_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF2;Voluntary health care payment schemes;2021;2,196
DK_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF2;Voluntary health care payment schemes;2022;2,286
LT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF2;Voluntary health care payment schemes;2012;0,82
LT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF2;Voluntary health care payment schemes;2013;0,888
LT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF2;Voluntary health care payment schemes;2014;0,895
LT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF2;Voluntary health care payment schemes;2015;0,959
LT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF2;Voluntary health care payment schemes;2016;1,07
LT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF2;Voluntary health care payment schemes;2017;1,196
LT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF2;Voluntary health care payment schemes;2018;1,286
LT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF2;Voluntary health care payment schemes;2019;1,324
LT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF2;Voluntary health care payment schemes;2020;1,147
LT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF2;Voluntary health care payment schemes;2021;1,257
LT_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF2;Voluntary health care payment schemes;2022;1,257
SI_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF2;Voluntary health care payment schemes;2012;15,584
SI_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF2;Voluntary health care payment schemes;2013;16,17
SI_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF2;Voluntary health care payment schemes;2014;15,903
SI_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF2;Voluntary health care payment schemes;2015;15,723
SI_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF2;Voluntary health care payment schemes;2016;15,291
SI_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF2;Voluntary health care payment schemes;2017;15,481
SI_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF2;Voluntary health care payment schemes;2018;15,196
SI_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF2;Voluntary health care payment schemes;2019;15,554
SI_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF2;Voluntary health care payment schemes;2020;14,36
SI_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF2;Voluntary health care payment schemes;2021;13,363
SI_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF2;Voluntary health care payment schemes;2022;13,021
HR_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF2;Voluntary health care payment schemes;2012;7,085
HR_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF2;Voluntary health care payment schemes;2013;6,303
HR_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF2;Voluntary health care payment schemes;2014;5,801
HR_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF2;Voluntary health care payment schemes;2015;6,422
HR_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF2;Voluntary health care payment schemes;2016;6,505
HR_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF2;Voluntary health care payment schemes;2017;6,489
HR_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF2;Voluntary health care payment schemes;2018;6,61
HR_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF2;Voluntary health care payment schemes;2019;6,628
HR_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF2;Voluntary health care payment schemes;2020;5,358
HR_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF2;Voluntary health care payment schemes;2021;5,099
BE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF2;Voluntary health care payment schemes;2012;4,055
BE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF2;Voluntary health care payment schemes;2013;4,242
BE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF2;Voluntary health care payment schemes;2014;4,313
BE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF2;Voluntary health care payment schemes;2015;4,566
BE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF2;Voluntary health care payment schemes;2016;4,729
BE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF2;Voluntary health care payment schemes;2017;4,841
BE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF2;Voluntary health care payment schemes;2018;4,871
BE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF2;Voluntary health care payment schemes;2019;4,937
BE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF2;Voluntary health care payment schemes;2020;4,681
BE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF2;Voluntary health care payment schemes;2021;4,531
IL_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF2;Voluntary health care payment schemes;2012;12,573
IL_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF2;Voluntary health care payment schemes;2013;12,54
IL_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF2;Voluntary health care payment schemes;2014;12,525
IL_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF2;Voluntary health care payment schemes;2015;12,678
IL_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF2;Voluntary health care payment schemes;2016;12,523
IL_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF2;Voluntary health care payment schemes;2017;12,31
IL_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF2;Voluntary health care payment schemes;2018;12,112
IL_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF2;Voluntary health care payment schemes;2019;12,411
IL_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF2;Voluntary health care payment schemes;2020;11,026
IL_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF2;Voluntary health care payment schemes;2021;11,005
FI_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF2;Voluntary health care payment schemes;2012;4,352
FI_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF2;Voluntary health care payment schemes;2013;4,256
FI_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF2;Voluntary health care payment schemes;2014;4,346
FI_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF2;Voluntary health care payment schemes;2015;4,431
FI_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF2;Voluntary health care payment schemes;2016;4,501
FI_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF2;Voluntary health care payment schemes;2017;4,536
FI_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF2;Voluntary health care payment schemes;2018;4,675
FI_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF2;Voluntary health care payment schemes;2019;4,703
FI_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF2;Voluntary health care payment schemes;2020;4,474
FI_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF2;Voluntary health care payment schemes;2021;4,121
LV_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF2;Voluntary health care payment schemes;2012;1,829
LV_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF2;Voluntary health care payment schemes;2013;1,514
LV_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF2;Voluntary health care payment schemes;2014;1,222
LV_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF2;Voluntary health care payment schemes;2015;0,893
LV_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF2;Voluntary health care payment schemes;2016;0,81
LV_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF2;Voluntary health care payment schemes;2017;0,882
LV_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF2;Voluntary health care payment schemes;2018;0,94
LV_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF2;Voluntary health care payment schemes;2019;4,772
LV_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF2;Voluntary health care payment schemes;2020;4,518
LV_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF2;Voluntary health care payment schemes;2021;3,552
DE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF2;Voluntary health care payment schemes;2012;3,001
DE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF2;Voluntary health care payment schemes;2013;2,981
DE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF2;Voluntary health care payment schemes;2014;2,918
DE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF2;Voluntary health care payment schemes;2015;2,861
DE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF2;Voluntary health care payment schemes;2016;2,822
DE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF2;Voluntary health care payment schemes;2017;2,828
DE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF2;Voluntary health care payment schemes;2018;2,846
